FECHA,AÑO,Doctorando,TITULO_TESIS,APELLIDO1,APELLIDO2,NOMBRE
23-02-2011,2011,"DI STASI, LEANDRO LUIGI",CARGA MENTAL EN HMI (INTERACCIÓN HOMBRE-MÁQUINA) APROXIMACIÓN A UNA METODOLOGÍA MULTIMODAL DE MEDICIÓN ON-LINE DE LA CARGA MENTAL EN EL ÁMBITO DE LA CONDUCCIÓN VIAL,CAÑAS,DELGADO,JOSÉ JUAN
23-02-2011,2011,"PEREZ SANCHEZ, LUIS JAVIER",ESTUDIO DE ALGUNOS MECANISMOS DE DEFENSA ANTIOXIDANTE Y PROCESOS DE PEROXIDACION LIPIDICA EN SITUACION DE ANEMIA FERROPENICA Y EN SU RECUPERACION CON DIETAS BASADAS EN LECHE DE VACA O CABRA,DÍAZ,CASTRO,JAVIER
25-02-2011,2011,"LANG TAPIA, MORIN","ESTUDIO DE LA CIFOSIS TORACICA Y LA LORDOSIS LUMBAR MEDIATNE UN DISPOSITIVO ELECTRO- MECANICO COMPUTERIZADO NO- INVASIVO (SPINALMOUSE). INFLUENCIA DEL GENERO, EDAD Y MASA CORPORAL",CASTILLO,GARZÓN,MANUEL
25-02-2011,2011,"PALOMARES MUÑOZ, JOSÉ MANUEL",EXTRACCIÓN EFICIENTE DE LA ESTRUCTURA DE ESCENAS NATURALES,ROS,VIDAL,EDUARDO
25-02-2011,2011,"CHEMELLO, CLARICE",ATENCION FARMACEUTICA AL PACIENTE CON INSUFICIENCIA RENAL CRONICA: SEGUIMIENTO FARMACOTERAPEUTICO Y FARMACOGENETICA,FAUS,DADER,MARÍA JOSÉ
25-02-2011,2011,"PALOMARES MUÑOZ, JOSÉ MANUEL",EXTRACCIÓN EFICIENTE DE LA ESTRUCTURA DE ESCENAS NATURALES,GONZÁLEZ,PEÑALVER,JESÚS
25-02-2011,2011,"MONTEJO GAMEZ, JESUS",ESTUDIO DE PROCESOS CUÁNTICOS DISIPATIVOS MEDIANTE ECUACIONES EN DERIVADAS PARCIALES EN LA FORMULACION DE SCHRODINGER,LÓPEZ,FERNÁNDEZ,JOSÉ LUIS
25-02-2011,2011,"CHEMELLO, CLARICE",ATENCION FARMACEUTICA AL PACIENTE CON INSUFICIENCIA RENAL CRONICA: SEGUIMIENTO FARMACOTERAPEUTICO Y FARMACOGENETICA,CALLEJA,HERNÁNDEZ,MIGUEL ÁNGEL
25-02-2011,2011,"MESA ARROYO, MARIA DEL PILAR",PROPUESTA DE COMPOSICION TEXTUAL BASADA EN EL ANALISIS MICROFUNCIONAL EN LA ENSEÑANZA DEL ESPAÑOL EN LA ESO,VILAR,SÁNCHEZ,KARIN
25-02-2011,2011,"CHEMELLO, CLARICE",ATENCION FARMACEUTICA AL PACIENTE CON INSUFICIENCIA RENAL CRONICA: SEGUIMIENTO FARMACOTERAPEUTICO Y FARMACOGENETICA,AGUILERA,GÓMEZ,MARGARITA
25-02-2011,2011,"LANG TAPIA, MORIN","ESTUDIO DE LA CIFOSIS TORACICA Y LA LORDOSIS LUMBAR MEDIATNE UN DISPOSITIVO ELECTRO- MECANICO COMPUTERIZADO NO- INVASIVO (SPINALMOUSE). INFLUENCIA DEL GENERO, EDAD Y MASA CORPORAL",MORENO,LORENZO,CARMEN
01-03-2011,2011,"VALVERDE RODRIGUEZ, FERNANDO LEOPOLDO","ANGEL GONZALEZ, PERIODISTA",SALVADOR,JOFRE,ÁLVARO
01-03-2011,2011,"VALVERDE RODRIGUEZ, FERNANDO LEOPOLDO","ANGEL GONZALEZ, PERIODISTA",GARCÍA,MONTERO,LUIS
03-03-2011,2011,"VILLALOBOS SANTOS, FRANCISCO JAVIER",EL VIAJE DE FUEGO,BORREGO,NADAL,VÍCTOR
03-03-2011,2011,"ARELLANO SAAVEDRA, RODRIGO FERNANDO",VALORES EN LOS PROYECTOS EDUCATIVOS DE LA CIUDAD DE TALCA,BUENDÍA,EISMAN,LEONOR
03-03-2011,2011,"TORRES ROJAS, EMILIO RODRIGO",ACREDITACION INSTITUCIONAL Y ADAPTACIONES DEL SISTEMA UNIVERSITARIO EN LA SOCIEDAD DEL CONOCIMIENTO. UNA CARACTERIZACION EN UNIVERSIDADES PRIVADAS CHILENAS,BUENDÍA,EISMAN,LEONOR
03-03-2011,2011,"VILLALOBOS SANTOS, FRANCISCO JAVIER",EL VIAJE DE FUEGO,OSAKAR,OLAIZ,PEDRO
04-03-2011,2011,"MEDINA CASTILLO, ANTONIO LUIS",NUEVAS ESTRATEGIAS PARA LA SINTESIS Y CARACTERIZACION DE FASES SENSORAS OPTICAS NANOESTRUCTURADAS,FERNÁNDEZ,GUTIÉRREZ,ALBERTO
04-03-2011,2011,"MARTINEZ FUENTES, YAMILES MERCEDES",ESTUDIO DE MICRONUTRIENTES Y CALIDAD DE VIDA EN PACIENTES SOMETIDOS A CIRUGIA BARIATRICA CON TECNICAS MALABSORTIVAS,PÉREZ DE LA,CRUZ,ANTONIO JESÚS
04-03-2011,2011,"MARTINEZ FUENTES, YAMILES MERCEDES",ESTUDIO DE MICRONUTRIENTES Y CALIDAD DE VIDA EN PACIENTES SOMETIDOS A CIRUGIA BARIATRICA CON TECNICAS MALABSORTIVAS,RUIZ,LÓPEZ,MARÍA DOLORES
04-03-2011,2011,"NAVARRO PUIG, CARLOS",COLORACIONES DE LOS HUEVOS Y DEL PICO DEL ESTORNINO NEGRO (STURNUS UNICOLOR) EN UN CONTEXTO DE SELECCION SEXUAL,SOLER,CRUZ,JUAN JOSÉ
04-03-2011,2011,"CHECA HIDALGO, DIEGO",INTERVENCIONES INTERNACIONALES NOVIOLENTAS PARA LA TRANSFORMACION DE CONFLICTOS VIOLENTOS. HISTORIA Y MODELO DE BRIGADAS INTERNACIONALES DE PAZ,ORTEGA,SANTOS,ANTONIO
04-03-2011,2011,"MEDINA CASTILLO, ANTONIO LUIS",NUEVAS ESTRATEGIAS PARA LA SINTESIS Y CARACTERIZACION DE FASES SENSORAS OPTICAS NANOESTRUCTURADAS,SEGURA,CARRETERO,ANTONIO
04-03-2011,2011,"BASTIDAS VALECILLOS, LUIS ALFONSO","CONCEPCIÓN, REPRESENTACION, CONSTRUCCION Y DEFENSA DEL TERRITORIO DEL PUEBLO YUKPA DE LA SIERRA DE PERIJA DE VENEZUELA: UNA VISION HISTORICA  Y ACTUALIZADA",ACUÑA,DELGADO,ÁNGEL
04-03-2011,2011,"CHECA HIDALGO, DIEGO",INTERVENCIONES INTERNACIONALES NOVIOLENTAS PARA LA TRANSFORMACION DE CONFLICTOS VIOLENTOS. HISTORIA Y MODELO DE BRIGADAS INTERNACIONALES DE PAZ,LÓPEZ,MARTÍNEZ,MARIO
04-03-2011,2011,"MEDINA CASTILLO, ANTONIO LUIS",NUEVAS ESTRATEGIAS PARA LA SINTESIS Y CARACTERIZACION DE FASES SENSORAS OPTICAS NANOESTRUCTURADAS,FERNÁNDEZ,SÁNCHEZ,JORGE FERNANDO
04-03-2011,2011,"MARTINEZ FUENTES, YAMILES MERCEDES",ESTUDIO DE MICRONUTRIENTES Y CALIDAD DE VIDA EN PACIENTES SOMETIDOS A CIRUGIA BARIATRICA CON TECNICAS MALABSORTIVAS,GIMÉNEZ,MARTÍNEZ,RAFAEL JESÚS
04-03-2011,2011,"SANTA, SAMALY",ANALISIS DEL DOMINIO CIENTIFICO LATINOAMERICANO (SCOPUS 1996- 2007),HERRERO,SOLANA,VÍCTOR FEDERICO
07-03-2011,2011,"MARTINEZ ESPINAR, NADIA BEATRIZ",EL BOSQUE ANIMADO. HISTORIA AMBIENTAL DE LA SIERRA DE CAZULAS (1890- 1980),ORTEGA,SANTOS,ANTONIO
08-03-2011,2011,"LOPEZ FERNANDEZ, JOSE RAMON",CARACTERIZACION Y DESARROLLO DE METODOS DE DIAGNOSTICO MOLECULAR DE BACTERIAS ASOCIADAS A EPISODIOS DE MORTALIDAD EN PECES PLANOS,HERRÁN,MORENO,ROBERTO DE LA
09-03-2011,2011,"GONZALEZ GARCIA, ERIKA","CIUDADANIA, IDENTIDADES COMPLEJAS  Y CULTURA POLITICA EN LOS MANUALES ESCOLARES ANDALUCES DE EDUCACION PARA LA CIUDADANIA Y LOS DERECHOS HUMANOS",BEAS,MIRANDA,MIGUEL
11-03-2011,2011,"ARTEAGA CEZON, JOSE PEDRO",EVALUACION DE CONOCIMIENTOS SOBRE GRAFICOS ESTADISTICOS Y CONOCIMIENTOS DIDACTICOS DE FUTUROS PROFESORES,BATANERO,BERNABEU,CARMEN
11-03-2011,2011,"CAMPOS SERENA, OLGA",¿DAÑA LA MUERTE A LOS ANIMALES? EL ANALISIS PRIVACIONISTA Y LA PLAUSIBIDAD DE UNA GRADACION NO ESPECIEISTA DEL VALOR DE LAS VIDAS,LARA,SÁNCHEZ,FRANCISCO DAMIÁN
11-03-2011,2011,"LOPEZ RAMIREZ, ANA",PARTICIPACION DE LA OXIDO NITRICO SINTASA (NOS) EN LA ENFERMEDAD DE PARKINSON. ESTRATEGIAS NEUROPROTECTORAS CON ANTAGONISTAS SINTETICOS DE LA NOS,ACUÑA,CASTROVIEJO,DARÍO
11-03-2011,2011,"TSANG, KWEI FUN SANDRO",KNOWLEDGE MANAGEMENT FOR A SPECIAL CLASS OF PROFESSIONAL PRACTICES. LEARNING FROM E-HEALTH,MOLINA,FERNÁNDEZ,LUIS MIGUEL
11-03-2011,2011,"TSANG, KWEI FUN SANDRO",KNOWLEDGE MANAGEMENT FOR A SPECIAL CLASS OF PROFESSIONAL PRACTICES. LEARNING FROM E-HEALTH,ARIAS,ARANDA,DANIEL
11-03-2011,2011,"LOPEZ RAMIREZ, ANA",PARTICIPACION DE LA OXIDO NITRICO SINTASA (NOS) EN LA ENFERMEDAD DE PARKINSON. ESTRATEGIAS NEUROPROTECTORAS CON ANTAGONISTAS SINTETICOS DE LA NOS,ESCAMES,ROSA,GERMAINE
15-03-2011,2011,"JIMENEZ MOSCOSO DEL PRADO, AIDA ANGELA",KNOWLEDGE DISCOVERY IN NON- LINEAR STRUCTURES,CUBERO,TALAVERA,JUAN CARLOS
15-03-2011,2011,"JIMENEZ MOSCOSO DEL PRADO, AIDA ANGELA",KNOWLEDGE DISCOVERY IN NON- LINEAR STRUCTURES,BERZAL,GALIANO,FERNANDO
16-03-2011,2011,"WANDERLEY, ROBERTO COTY",JUDO - LA INFLUENCIA DE LAS DIFERENTES MANIFESTACIONES DE FUERZA EN EL DESENPEÑO COMPETITIVO,PADIAL,PUCHE,PAULINO
18-03-2011,2011,"VARGAS RIVAS, JAIME ERNESTO",ANALISIS DEL USO DE NUEVOS CITOSTATICOS EN CANCER ONCO- HEMATOLOGICO EN UN HOSPITAL DE TERCER NIVEL: ESTUDIO DE PRESCRIPCION- INDICACION Y GASTO RELACIONADO,MARTÍNEZ,MARTÍNEZ,FERNANDO
23-03-2011,2011,"GOMEZ ROBLEDO, LUIS",APORTACIONES COLORIMETRICAS A LA CARACTERIZACION Y MEJORA DE ACEITES DE OLIVA VIRGEN,MELGOSA,LATORRE,MANUEL
23-03-2011,2011,"GOMEZ ROBLEDO, LUIS",APORTACIONES COLORIMETRICAS A LA CARACTERIZACION Y MEJORA DE ACEITES DE OLIVA VIRGEN,HUERTAS,ROA,RAFAEL
24-03-2011,2011,"FERNANDEZ IGLESIAS, FRUELA",LA RECEPCIÓN CRÍTICA DE LITERATURA TRADUCIDA EN ESPAÑA (1999-2008): APORTACIONES A UNA SOCIOLOGÍA DE LA LITERATURA TRANSNACIONAL,SABIO,PINILLA,JOSÉ ANTONIO
24-03-2011,2011,"MARTINEZ FUENTES, GUADALUPE","LA POLITICA ELECTORAL TUNECINA EN EL REGIMEN DE BEN ALI: DISEÑO, IMPLEMENTACION E IMPACTO",MONTABES,PEREIRA,JUAN
25-03-2011,2011,"ABELLAN RUBIO, MARIA DE LOS ANGELES",CDTE- BASED COMPOUNDS GROWTH BY VAPOR PHASE TECHNIQUES,GONZÁLEZ,CABALLERO,FERNANDO
25-03-2011,2011,"BARITE ROQUETA, MARIO GUIDO",LA GARANTIA LITERARIA COMO INSTRUMENTO DE REVISION DE SISTEMAS DE ORGANIZACION DEL CONOCIMIENTO: MODELO Y APLICACION,FERNÁNDEZ,MOLINA,JUAN CARLOS
25-03-2011,2011,"GOMEZ PACHECO, CARLA VALENTINA","ELIMINACION DE TETRACICLINAS DE LAS AGUAS MEDIANTE PROCESOS AVANZADOS DE OXIDACION, CARBONES ACTIVADOS Y ADSORBENTES OBTENIDOS A PARTIR DE LODOS DE DEPURADORA",RIVERA,UTRILLA,JOSÉ
25-03-2011,2011,"MELGAR BAYARDO, JOSEFA","EFECTOS DEL DOWNSIZING EN LA SATISFACCION LABORAL Y EL COMPROMISO DE LOS SUPERVISORES DE LA PRODUCCION: CASO DE LA INDUSTRIA MAQUILDORA DE CIUDAD JUAREZ, MEXICO",MATÍAS,RECHE,FERNANDO
25-03-2011,2011,"GOMEZ PACHECO, CARLA VALENTINA","ELIMINACION DE TETRACICLINAS DE LAS AGUAS MEDIANTE PROCESOS AVANZADOS DE OXIDACION, CARBONES ACTIVADOS Y ADSORBENTES OBTENIDOS A PARTIR DE LODOS DE DEPURADORA",SÁNCHEZ,POLO,MANUEL
28-03-2011,2011,"OPDENHOFF, JAN-HENDRIK",ESTUDIO SOBRE LA DIRECCIONALIDAD EN INTERPRETACION DE CONFERENCIAS: DE LAS TEORIAS A LA PRACTICA,PADILLA,BENÍTEZ,PRESENTACIÓN
28-03-2011,2011,"OPDENHOFF, JAN-HENDRIK",ESTUDIO SOBRE LA DIRECCIONALIDAD EN INTERPRETACION DE CONFERENCIAS: DE LAS TEORIAS A LA PRACTICA,DÍAZ,BRETONES,FRANCISCO JOSÉ
29-03-2011,2011,"MASSA GALLERANO, GRETA",FEDERASLIMO FISCALE E CONSTITUZIONE. UNA COMPARAZIONE FRA SPAGNA E ITALIA,BALAGUER,CALLEJÓN,FRANCISCO
01-04-2011,2011,"JIMENEZ MEJIAS, ELADIO","ESTUDIO DE LA MOVILIDAD, ACCIDENTALIDAD Y SUS FACTORES ASOCIADOS EN ESTUDIANTES DE LA UNIVERSIDAD DE GRANADA",LUNA,DEL CASTILLO,JUAN DE DIOS
01-04-2011,2011,"ROBLES PEREZ, MARIA JESUS",ESTUDIO Y PREVALENCIA DE LOS DEFECTOS DE DESARROLLO DEL ESMALTE EN POBLACIÓN INFANTIL GRANADINA,PEÑALVER,SÁNCHEZ,MARÍA ANGUSTIAS
01-04-2011,2011,"JIMENEZ MEJIAS, ELADIO","ESTUDIO DE LA MOVILIDAD, ACCIDENTALIDAD Y SUS FACTORES ASOCIADOS EN ESTUDIANTES DE LA UNIVERSIDAD DE GRANADA",LARDELLI,CLARET,PABLO
01-04-2011,2011,"ROBLES PEREZ, MARIA JESUS",ESTUDIO Y PREVALENCIA DE LOS DEFECTOS DE DESARROLLO DEL ESMALTE EN POBLACIÓN INFANTIL GRANADINA,BRAVO,PÉREZ,MANUEL
01-04-2011,2011,"ORTIZ MARTINEZ DE MANDOJANA, NATALIA",GOBIERNO CORPORATIVO Y PLANTEAMIENTO MEDIOAMBIENTAL DE LA EMPRESA,ARAGÓN,CORREA,JUAN ALBERTO
01-04-2011,2011,"ROBLES PEREZ, MARIA JESUS",ESTUDIO Y PREVALENCIA DE LOS DEFECTOS DE DESARROLLO DEL ESMALTE EN POBLACIÓN INFANTIL GRANADINA,RUIZ,LINARES,MATILDE
01-04-2011,2011,"JIMENEZ MEJIAS, ELADIO","ESTUDIO DE LA MOVILIDAD, ACCIDENTALIDAD Y SUS FACTORES ASOCIADOS EN ESTUDIANTES DE LA UNIVERSIDAD DE GRANADA",ESPIGARES,RODRÍGUEZ,ELENA
04-04-2011,2011,"MEGIA FERNANDEZ, ALICIA","VINILSULFONAS. SINTESIS Y APLICACIONES EN ETIQUETADO, INMOVILIZACION, TRANSFECCION Y CATALISIS",SANTOYO,GONZÁLEZ,FRANCISCO
04-04-2011,2011,"MEGIA FERNANDEZ, ALICIA","VINILSULFONAS. SINTESIS Y APLICACIONES EN ETIQUETADO, INMOVILIZACION, TRANSFECCION Y CATALISIS",HERNÁNDEZ,MATEO,FERNANDO
05-04-2011,2011,"SALAMEH, BILAL A. A.",LA CULTURA CIVICA EN LAS CIUDADES PALESTINAS (CIVIC CULTURE IN PALESTINIAN CITIES: A COMPARATIVE STUDY BETWEEN HEBRON AND BETHLEHEM),CARMONA,FERNÁNDEZ,FRANCISCO JOSÉ
06-04-2011,2011,"FERREIRA DA SILVA, MARIA ISABEL",EXIGENCIAS EDUCATIVAS E FORMATIVAS NOS ALUNOS COM ATRASO MENTAL EM PROCESSO DE TRANSIÇAO PARA A VIDA ACTIVA,SOLA,MARTÍNEZ,TOMÁS
06-04-2011,2011,"FRAGOSO DE MOURA, MARIA FILOMENA","PERCEPCAO DOS PROFESORES DO ENSINO BASICO SOBRE A EUDACACAO PRE-ESCOLAR, EN TERRITORIOS EDUCATIVOS DE INTERVENCAO PRIORITARIA",LORENZO,DELGADO,MANUEL
06-04-2011,2011,"NICOLAE, ALINA","EVOLUCION, COINCIDENCIA Y CARACTERIZACION DE LA METAPLASIA CILIADA Y TUBARICA DEL ENDOMETRIO HUMANO",BOTELLA,LÓPEZ,MIGUEL CECILIO
06-04-2011,2011,"FRAGOSO DE MOURA, MARIA FILOMENA","PERCEPCAO DOS PROFESORES DO ENSINO BASICO SOBRE A EUDACACAO PRE-ESCOLAR, EN TERRITORIOS EDUCATIVOS DE INTERVENCAO PRIORITARIA",LÓPEZ,SÁNCHEZ,MANUEL
06-04-2011,2011,"FERREIRA DA SILVA, MARIA ISABEL",EXIGENCIAS EDUCATIVAS E FORMATIVAS NOS ALUNOS COM ATRASO MENTAL EM PROCESSO DE TRANSIÇAO PARA A VIDA ACTIVA,TRUJILLO,TORRES,JUAN MANUEL
06-04-2011,2011,"FRAGOSO DE MOURA, MARIA FILOMENA","PERCEPCAO DOS PROFESORES DO ENSINO BASICO SOBRE A EUDACACAO PRE-ESCOLAR, EN TERRITORIOS EDUCATIVOS DE INTERVENCAO PRIORITARIA",LÓPEZ,NÚÑEZ,JUAN ANTONIO
06-04-2011,2011,"NICOLAE, ALINA","EVOLUCION, COINCIDENCIA Y CARACTERIZACION DE LA METAPLASIA CILIADA Y TUBARICA DEL ENDOMETRIO HUMANO",NOGALES,FERNÁNDEZ,FRANCISCO
07-04-2011,2011,"CARRETERO COCA, RAFAEL",TUMOR ESCAPE AFTER IMMUNOTHERAPY: IMPLICATION OF HLA CLASS I EXPRESSION IN MELANOMA AND BLADDER TUMORS,GARRIDO,TORRES-PUCHOL,FEDERICO
07-04-2011,2011,"CARRETERO COCA, RAFAEL",TUMOR ESCAPE AFTER IMMUNOTHERAPY: IMPLICATION OF HLA CLASS I EXPRESSION IN MELANOMA AND BLADDER TUMORS,CABRERA,CASTILLO,MARÍA TERESA
07-04-2011,2011,"CARRETERO COCA, RAFAEL",TUMOR ESCAPE AFTER IMMUNOTHERAPY: IMPLICATION OF HLA CLASS I EXPRESSION IN MELANOMA AND BLADDER TUMORS,CÓZAR,OLMO,JOSÉ MANUEL
08-04-2011,2011,"VALERO NAVARRO, ANGEL",MATERIALES NANOESTRUCTURADOS DE ULTIMA GENERACION PARA LA DETECCION OPTICA Y EL RECONOCIMIENTO SELECTIVO DE MOLECULAS DE INTERES BIOLOGICO Y AMBIENTAL,FERNÁNDEZ,GUTIÉRREZ,ALBERTO
08-04-2011,2011,"MARTÍNEZ SOLER, GEMA INMACULADA",DISEÑO DE NANOSISTEMAS POLIMERICOS SENSIBLES A ESTIMULOS MAGNETICOS PARA EL TRATAMIENTO DEL CANCER,GALLARDO,LARA,VISITACIÓN
08-04-2011,2011,"MARTÍNEZ SOLER, GEMA INMACULADA",DISEÑO DE NANOSISTEMAS POLIMERICOS SENSIBLES A ESTIMULOS MAGNETICOS PARA EL TRATAMIENTO DEL CANCER,RUIZ,MARTÍNEZ,ADOLFINA
08-04-2011,2011,"GARCIA LUPIAÑEZ, DARIO JESUS",CONTROL GENETICO DEL DESARROLLO GONADAL DE TALPA OCCIDENTALIS,BURGOS,POYATOS,MIGUEL
08-04-2011,2011,"GARCIA LUPIAÑEZ, DARIO JESUS",CONTROL GENETICO DEL DESARROLLO GONADAL DE TALPA OCCIDENTALIS,JIMÉNEZ,MEDINA,RAFAEL
08-04-2011,2011,"SELLARI, GIUSEPPE",LA MUSICA COMO INSTRUMENTO EDUCATIVO. RELACIÓN Y COMUNICACIÓN EN EDAD PREESCOLAR,AROSTEGUI,PLAZA,JOSÉ LUIS
08-04-2011,2011,"CUCCHIARA, STEFANIA",COSTRUIRE CONOSCENZA NEI WEB-FORUM: DUE STUDI DI CASO/CONSTRUIR CONOCIMIENTO EN LOS FOROS DE DISCUSIÓN ONLINE: DOS ESTUDIOS DE CASO,GALLEGO,ARRUFAT,MARÍA JESÚS
08-04-2011,2011,"VALERO NAVARRO, ANGEL",MATERIALES NANOESTRUCTURADOS DE ULTIMA GENERACION PARA LA DETECCION OPTICA Y EL RECONOCIMIENTO SELECTIVO DE MOLECULAS DE INTERES BIOLOGICO Y AMBIENTAL,SEGURA,CARRETERO,ANTONIO
08-04-2011,2011,"MARTÍNEZ SOLER, GEMA INMACULADA",DISEÑO DE NANOSISTEMAS POLIMERICOS SENSIBLES A ESTIMULOS MAGNETICOS PARA EL TRATAMIENTO DEL CANCER,ARIAS,MEDIANO,JOSÉ LUIS
08-04-2011,2011,"VALERO NAVARRO, ANGEL",MATERIALES NANOESTRUCTURADOS DE ULTIMA GENERACION PARA LA DETECCION OPTICA Y EL RECONOCIMIENTO SELECTIVO DE MOLECULAS DE INTERES BIOLOGICO Y AMBIENTAL,FERNÁNDEZ,SÁNCHEZ,JORGE FERNANDO
14-04-2011,2011,"SANCHEZ RAMOS, JUAN MANUEL","UN RECURSO DE INTEGRACION SOCIAL PARA NIÑOS/AS, ADOLESCENTES Y FAMILIAS EN SITUACION DE RIESGO: LOS CENTROS DE DIA DE ATENCION A MENORES",GARCÍA,MÍNGUEZ,JESÚS
14-04-2011,2011,"SANCHEZ RAMOS, JUAN MANUEL","UN RECURSO DE INTEGRACION SOCIAL PARA NIÑOS/AS, ADOLESCENTES Y FAMILIAS EN SITUACION DE RIESGO: LOS CENTROS DE DIA DE ATENCION A MENORES",BEDMAR,MORENO,MATIAS
14-04-2011,2011,"RUIZ MAGAÑA, MARIA JOSE",CARACTERIZACION DE LA APOPTOSIS INDUCIDA POR DROGAS INHIBIDORAS DE LA METILACION DEL ADN EN CELULAS T LEUCEMICAS,RUIZ,RUIZ,MARÍA CARMEN
15-04-2011,2011,"AHUMADA MENDEZ, LUZ STELLA",EDUCACION SOCIAL: CONSTRUCCION DEL PERFIL DE EMPRESARIO DESDE EL DESARROLLO DE LAS COMPETENCIAS PROPIAS DEL EMPRENDEDOR SEGÚN LA LEY 1014/2006 COLOMBIANA,GARCÍA,MÍNGUEZ,JESÚS
15-04-2011,2011,"RUIZ VILLAVERDE, ALBERTO",THE PUBLIC CHOICE OF URBAN WATER SUPPLY MANAGEMENT,JIMÉNEZ,AGUILERA,JUAN DE DIOS
15-04-2011,2011,"RUIZ VILLAVERDE, ALBERTO",THE PUBLIC CHOICE OF URBAN WATER SUPPLY MANAGEMENT,GONZÁLEZ,GÓMEZ,FRANCISCO JOSÉ
26-04-2011,2011,"ALVAREZ VERDEJO, ENCARNACION",ESTIMACION DE LA PROPORCION POBLACIONAL EN PRESENCIA DE INFORMACION AUXILIAR,ARCOS,CEBRIÁN,ANTONIO
26-04-2011,2011,"ALVAREZ VERDEJO, ENCARNACION",ESTIMACION DE LA PROPORCION POBLACIONAL EN PRESENCIA DE INFORMACION AUXILIAR,MUÑOZ,ROSAS,JUAN FRANCISCO
26-04-2011,2011,"OVALLE PEREZ, JAIME",TRATAMIENTO DEL TEMA TRANSVERSAL DE EDUCACION AMBIENTAL EN EL ALUMNADO DE TERCER CICLO DE EDUCACION PRIMARIA DE LA COMARCA GRANADINA DEL ALTIPLANO (HUESCAR),RUIZ,RODRÍGUEZ,LUIS
26-04-2011,2011,"GUARDIA LÓPEZ, MARIA INMACULADA",EFECTIVIDAD DEL PROGRAMA ANDALUZ DE SALUD BUCODENTAL ESCOLAR SOBRE GINGIVITIS Y HABITOS DE SALUD ORAL,BRAVO,PÉREZ,MANUEL
26-04-2011,2011,"GARCIA PEREZ, ANA","INFLUENCIA DE UN PROGRAMA DE EDUCACION FISICA BASADO EN COMPETENCIAS MOTRICES DIGITALES Y LINGÜÍSTICAS, TRANSMISION Y ADQUISICION DE VALORES INDIVIDUALES Y SOCIALES EN UN GRUPO DE 5º DE E. PRIMARIA",CEPERO,GONZÁLEZ,MARÍA DEL MAR
26-04-2011,2011,"GUARDIA LÓPEZ, MARIA INMACULADA",EFECTIVIDAD DEL PROGRAMA ANDALUZ DE SALUD BUCODENTAL ESCOLAR SOBRE GINGIVITIS Y HABITOS DE SALUD ORAL,MUÑOZ,SOTO,ESTHER
26-04-2011,2011,"OVALLE PEREZ, JAIME",TRATAMIENTO DEL TEMA TRANSVERSAL DE EDUCACION AMBIENTAL EN EL ALUMNADO DE TERCER CICLO DE EDUCACION PRIMARIA DE LA COMARCA GRANADINA DEL ALTIPLANO (HUESCAR),TORRES,GUERRERO,JUAN
26-04-2011,2011,"GARCIA PEREZ, ANA","INFLUENCIA DE UN PROGRAMA DE EDUCACION FISICA BASADO EN COMPETENCIAS MOTRICES DIGITALES Y LINGÜÍSTICAS, TRANSMISION Y ADQUISICION DE VALORES INDIVIDUALES Y SOCIALES EN UN GRUPO DE 5º DE E. PRIMARIA",TORRES,GUERRERO,JUAN
27-04-2011,2011,"SOTO GONZALEZ, JOSE IGNACIO",CONOCIMIENTOS Y CREENCIAS SOBRE LA FORMACION EN VALORES Y TECNICAS DE INTERVENCION DEL ALUMNADO DE MAGISTERO DE GRANADA,ROJAS,RUIZ,FRANCISCO JAVIER
27-04-2011,2011,"SOTO GONZALEZ, JOSE IGNACIO",CONOCIMIENTOS Y CREENCIAS SOBRE LA FORMACION EN VALORES Y TECNICAS DE INTERVENCION DEL ALUMNADO DE MAGISTERO DE GRANADA,COLLADO,FERNÁNDEZ,DIEGO
27-04-2011,2011,"PEREZ COLODRERO, CONSUELO ISABEL",FRANCISCO CUENCA BENET (1872-1943) Y SU APORTACION A LA CULTURA ANDALUZA,MARTÍN,MORENO,ANTONIO
27-04-2011,2011,"SOTO GONZALEZ, JOSE IGNACIO",CONOCIMIENTOS Y CREENCIAS SOBRE LA FORMACION EN VALORES Y TECNICAS DE INTERVENCION DEL ALUMNADO DE MAGISTERO DE GRANADA,TORRES,GUERRERO,JUAN
28-04-2011,2011,"MARIN ZULUAGA, DAIRO JAVIER","ORAL HEALTH IN INSTITUTIONALISED ELDERLY: RELATIONSHIP BETWEEN COGNITIVE IMPAIRMENT, MORTALITY, OH-QOL, AND ORAL HEALTH. EFFECT OF AN ORAL HEALTH EDUCATIONAL PROGRAM TO CAREGIVERS",RUBIO,HERRERA,RAMONA
28-04-2011,2011,"ESPINOSA AGUILAR, MARIA DOLORES",PEPTIDO NATRIURETICO B COMO MARCADOR EN MIOCARDIOPATIA CIRROTICA EN PACIENTES CON CIRROSIS HEPATICA INCLUIDOS EN LISTA DE ESPERA DE TRASPLANTE HEPATICO,FERRÓN,ORIHUELA,JOSÉ A
28-04-2011,2011,"LOZANO MARTIN, ANTONIO MANUEL",LA CONVIVENCIA EN LOS CENTROS EDUCATIVOS. LA MEDIACION COMO PROCESO EDUCATIVO EN LA RESOLUCION DE CONFLICTOS,OROZCO,PARDO,GUILLERMO
